"","ID","year","month","mean","lon","lat"
"432",6,1998,8,52.6923076923077,-105.545635,40.278129
"433",6,1999,6,48.6,-105.545635,40.278129
"434",6,1999,7,53.8387096774194,-105.545635,40.278129
"435",6,1999,8,55.8333333333333,-105.545635,40.278129
"436",6,2000,6,58.1,-105.545635,40.278129
"437",6,2000,7,65.258064516129,-105.545635,40.278129
"438",6,2000,8,65.2333333333333,-105.545635,40.278129
"439",6,2001,6,42.5862068965517,-105.545635,40.278129
"440",6,2001,7,50.0322580645161,-105.545635,40.278129
"441",6,2001,8,49.1935483870968,-105.545635,40.278129
"442",6,2002,6,69.6,-105.545635,40.278129
"443",6,2002,7,71.4838709677419,-105.545635,40.278129
"444",6,2002,8,63.3,-105.545635,40.278129
"445",6,2003,6,61.6333333333333,-105.545635,40.278129
"446",6,2003,7,67.8148148148148,-105.545635,40.278129
"447",6,2003,8,67.4516129032258,-105.545635,40.278129
"448",6,2004,6,55.6666666666667,-105.545635,40.278129
"449",6,2004,7,55.741935483871,-105.545635,40.278129
"450",6,2004,8,56.2,-105.545635,40.278129
"451",6,2005,6,52.8947368421053,-105.545635,40.278129
"452",6,2005,7,58.8709677419355,-105.545635,40.278129
"453",6,2005,8,48.7142857142857,-105.545635,40.278129
"454",6,2006,6,61.5666666666667,-105.545635,40.278129
"455",6,2006,7,59.6774193548387,-105.545635,40.278129
"456",6,2006,8,56.5161290322581,-105.545635,40.278129
"457",6,2007,6,58.9666666666667,-105.545635,40.278129
"458",6,2007,7,62.0967741935484,-105.545635,40.278129
"459",6,2007,8,59.8387096774194,-105.545635,40.278129
"460",6,2008,6,57.7,-105.545635,40.278129
"461",6,2008,7,60.1935483870968,-105.545635,40.278129
"462",6,2008,8,53.4137931034483,-105.545635,40.278129
"463",6,2009,6,54.2758620689655,-105.545635,40.278129
"464",6,2009,7,51.5,-105.545635,40.278129
"465",6,2009,8,57.72,-105.545635,40.278129
"466",6,2010,6,58.7666666666667,-105.545635,40.278129
"467",6,2010,7,58.2258064516129,-105.545635,40.278129
"468",6,2010,8,55.7741935483871,-105.545635,40.278129
"469",6,2011,6,64.9655172413793,-105.545635,40.278129
"470",6,2011,7,61.8387096774194,-105.545635,40.278129
"471",6,2011,8,61.5161290322581,-105.545635,40.278129
"472",6,2012,6,65.0666666666667,-105.545635,40.278129
"473",6,2012,7,64.0333333333333,-105.545635,40.278129
"474",6,2012,8,62.9285714285714,-105.545635,40.278129
"475",6,2013,6,57.8666666666667,-105.545635,40.278129
"476",6,2013,7,58.7096774193548,-105.545635,40.278129
"477",6,2013,8,54.2413793103448,-105.545635,40.278129
"478",6,2014,6,55.9,-105.545635,40.278129
"479",6,2014,7,52.5217391304348,-105.545635,40.278129
"480",6,2014,8,53.3103448275862,-105.545635,40.278129
"481",6,2015,6,55.3666666666667,-105.545635,40.278129
"482",6,2015,7,49.0645161290323,-105.545635,40.278129
"483",6,2015,8,55.0666666666667,-105.545635,40.278129
"484",6,2016,6,55.9090909090909,-105.545635,40.278129
"485",6,2016,7,56.3214285714286,-105.545635,40.278129
"486",6,2016,8,55.0645161290323,-105.545635,40.278129
"487",7,1990,6,53.4583333333333,-106.98587,38.95627
"488",7,1990,7,50.448275862069,-106.98587,38.95627
"489",7,1990,8,47.3666666666667,-106.98587,38.95627
"490",7,1991,6,53.6333333333333,-106.98587,38.95627
"491",7,1991,7,49.4333333333333,-106.98587,38.95627
"492",7,1991,8,45.4666666666667,-106.98587,38.95627
"493",7,1992,6,54.75,-106.98587,38.95627
"494",7,1992,7,47.0322580645161,-106.98587,38.95627
"495",7,1992,8,47.5862068965517,-106.98587,38.95627
"496",7,1993,6,55.2068965517241,-106.98587,38.95627
"497",7,1993,7,49.9677419354839,-106.98587,38.95627
"498",7,1993,8,46.2258064516129,-106.98587,38.95627
