ID,year,month,5th,50th,95th,mean,std,size,lat,lon,elevation
16,2001,4,26.4,48,74,49.6,13.5,177,34,-89.8,134
16,2001,5,33,55,66.6,53.5,11.1,178,34,-89.8,134
16,2001,6,25.2,51.5,71.8,52.1,14.9,134,34,-89.8,134
16,2001,7,28.6,54.5,72.4,53.2,14,182,34,-89.8,134
16,2001,8,28.1,48,70,47.9,12.8,181,34,-89.8,134
16,2001,9,22,44,62.5,42.7,13.4,180,34,-89.8,134
16,2001,10,25,42,66,44.2,12.4,184,34,-89.8,134
16,2001,11,6,45,64.6,43.5,15.3,177,34,-89.8,134
16,2001,12,12,31.5,52.2,31.5,10.8,186,34,-89.8,134
16,2002,1,18.1,31,45,31.5,8.2,184,34,-89.8,134
16,2002,2,24.6,40,52,39.3,9.6,163,34,-89.8,134
16,2002,3,13,41,61,39.5,12.9,186,34,-89.8,134
16,2002,4,31,46,62,45.9,9.9,180,34,-89.8,134
16,2002,5,28.8,45.5,64.2,46.5,12.1,186,34,-89.8,134
16,2002,6,25.5,50.5,77,49.1,14.7,180,34,-89.8,134
16,2002,7,28,49.5,73.3,50.1,13.6,144,34,-89.8,134
16,2002,8,26,46,68,46.9,13.3,184,34,-89.8,134
16,2002,9,24,47,95,49.3,19.3,170,34,-89.8,134
16,2002,10,12.5,35,51,32.7,11.8,185,34,-89.8,134
16,2002,11,8.5,37,51.5,33.7,12.4,180,34,-89.8,134
16,2002,12,17,34,49,33.4,9.6,186,34,-89.8,134
16,2003,1,13,33.5,42.2,30.7,9.3,186,34,-89.8,134
16,2003,2,6,37,47.4,32.9,12,163,34,-89.8,134
16,2003,3,22,44.5,62.2,43.2,12.6,186,34,-89.8,134
16,2003,4,25.5,56,76.5,53.5,15.5,180,34,-89.8,134
16,2003,5,26,46,71.2,47.5,15,186,34,-89.8,134
16,2003,6,21,47,68,45.1,13.9,178,34,-89.8,134
16,2003,7,22.7,42,59.3,41.2,11.5,184,34,-89.8,134
16,2003,8,24.7,47,61,44.4,11.7,184,34,-89.8,134
16,2003,9,26.8,49,62.6,46.8,10.2,178,34,-89.8,134
16,2003,10,24.8,46,67,45.5,12.6,185,34,-89.8,134
16,2003,11,7.5,36,52.5,34.5,11.5,180,34,-89.8,134
16,2003,12,16,31,39.2,30,7.3,186,34,-89.8,134
16,2004,1,14,31,44.4,29.8,9.2,182,34,-89.8,134
16,2004,2,21,36,52,36.4,10.1,168,34,-89.8,134
16,2004,3,34,48,64,48.3,9.1,186,34,-89.8,134
16,2004,4,27,53,65,50.2,12.2,180,34,-89.8,134
16,2004,5,24,42,73.8,44.1,15.3,155,34,-89.8,134
16,2004,6,21,33,60,34.9,11.1,166,34,-89.8,134
16,2004,7,20,42,57.1,39.6,11.2,169,34,-89.8,134
16,2004,8,22.4,46,69,44.4,14.6,179,34,-89.8,134
16,2004,9,26,49,64,46.4,11.7,173,34,-89.8,134
16,2004,10,22,36,68.6,38.6,13.7,177,34,-89.8,134
16,2004,11,8,26,53,27.7,13.3,144,34,-89.8,134
16,2004,12,16,33,44.3,32.9,7.8,183,34,-89.8,134
16,2005,1,10.8,30,44.2,29.1,10.1,186,34,-89.8,134
16,2005,2,7,35,48,31.5,13.2,161,34,-89.8,134
16,2005,3,22.7,45,62.3,45.1,11.1,184,34,-89.8,134
16,2005,4,32,51,71,52.2,11.7,180,34,-89.8,134
16,2005,5,30.4,57,69,55,11.6,186,34,-89.8,134
16,2005,6,29.2,47,71.5,49,14,155,34,-89.8,134
16,2005,7,15.8,44,65,42.5,14.6,185,34,-89.8,134
16,2005,8,28.8,44,56.1,44,9.2,168,34,-89.8,134
16,2005,9,28,47,66,48.4,11.8,145,34,-89.8,134
16,2005,10,24,40,67.6,43.4,14.7,186,34,-89.8,134
16,2005,11,27,35,51.6,37,8,179,34,-89.8,134
16,2005,12,13.2,31,46,30,8.5,155,34,-89.8,134
16,2006,1,14.7,35,48,32.7,10.5,184,34,-89.8,134
16,2006,2,19,35.5,52,36.4,9.9,166,34,-89.8,134
16,2006,3,32,48,61,46.8,8.8,177,34,-89.8,134
16,2006,4,29.3,54,67,51.1,12.6,176,34,-89.8,134
16,2006,5,27,47,69,47.5,12.3,186,34,-89.8,134
16,2006,6,36,62,73,57.8,11.7,180,34,-89.8,134
16,2006,7,29,53,69.2,50.8,12.7,186,34,-89.8,134
16,2006,8,35,52,66,51,9.8,184,34,-89.8,134
16,2006,9,23.4,46,65,45.4,12.2,178,34,-89.8,134
16,2006,10,24,40,55.4,39.1,11,182,34,-89.8,134
16,2006,11,19,34,51,33.6,10.8,176,34,-89.8,134
16,2006,12,20.3,33,45.7,32.5,7.5,176,34,-89.8,134
16,2007,1,13,28,38,27,8.1,175,34,-89.8,134
16,2007,2,20,38.5,60.1,38.9,11,168,34,-89.8,134
16,2007,3,37,50,73,51.2,10.7,185,34,-89.8,134
16,2007,4,34,50,67,50.8,10.3,175,34,-89.8,134
16,2007,5,26.8,51,69,51.1,11.8,186,34,-89.8,134
16,2007,6,26,53.5,72.5,51.4,14.4,180,34,-89.8,134
16,2007,7,18,35.5,54,35.8,10.8,186,34,-89.8,134
16,2007,8,36,51,69.9,52.7,11.2,161,34,-89.8,134
16,2007,9,22.5,44.5,65,44,12.9,180,34,-89.8,134
16,2007,10,15,37,57,36.3,12.8,185,34,-89.8,134
16,2007,11,15,35,55,35.7,12,180,34,-89.8,134
16,2007,12,7,30.5,47.2,30.1,9.7,186,34,-89.8,134
16,2008,1,21,33,44,32.1,6.9,186,34,-89.8,134
16,2008,2,23.1,39,53,38,10.1,171,34,-89.8,134
16,2008,3,22.9,45,64,44.4,12.6,148,34,-89.8,134
16,2008,4,24.4,47,66,46.6,11.8,179,34,-89.8,134
16,2008,5,22.9,49,66,46.8,13.6,89,34,-89.8,134
16,2008,6,25,40.5,63,43.1,11.9,180,34,-89.8,134
16,2008,7,30.5,44.5,67,45.5,11.6,60,34,-89.8,134
16,2008,8,18.4,38,53,37.9,11,179,34,-89.8,134
16,2008,9,18,35,64.3,38.3,15,177,34,-89.8,134
16,2008,10,12,41.5,62,40.7,13.8,186,34,-89.8,134
16,2008,11,17,33,58,34.7,11.5,180,34,-89.8,134
16,2008,12,12,31,40,28.9,7.3,129,34,-89.8,134
16,2009,1,23.1,34,43.9,34.2,6.6,61,34,-89.8,134
16,2009,2,21.6,41.5,51.7,40.6,8.1,156,34,-89.8,134
16,2009,3,16,41,59,41.3,11.9,174,34,-89.8,134
16,2009,4,30.9,49,61,47.4,8.7,179,34,-89.8,134
16,2009,5,22,34,56,35.6,9.9,184,34,-89.8,134
16,2009,6,28.9,48,61,46.5,10.1,129,34,-89.8,134
16,2009,7,20,37,57.3,39.3,11.5,183,34,-89.8,134
16,2009,8,22.4,35,47,34.6,7.7,177,34,-89.8,134
16,2009,9,14.4,29,45,28.9,9,179,34,-89.8,134
16,2009,10,8.7,26,41,26.4,10.4,183,34,-89.8,134
16,2009,11,19.4,37,53.6,36.5,9.2,177,34,-89.8,134
16,2009,12,15,26,39.2,26.5,7.6,186,34,-89.8,134
16,2010,1,15.7,25,34.3,25,5.9,183,34,-89.8,134
16,2010,2,20,38,49.3,36.5,9.1,164,34,-89.8,134
16,2010,3,26,44,61,43.5,11.2,185,34,-89.8,134
16,2010,4,25,50,64.5,48.6,11.5,180,34,-89.8,134
16,2010,5,22.4,40,69.6,41.6,13.7,186,34,-89.8,134
16,2010,6,23.4,40,49.6,37.9,7.9,179,34,-89.8,134
16,2010,7,19,33,51,33.5,9.5,186,34,-89.8,134
16,2010,8,-9999,-9999,-9999,-9999,-9999,-9999,34,-89.8,134
16,2010,9,-9999,-9999,-9999,-9999,-9999,-9999,34,-89.8,134
16,2010,10,-9999,-9999,-9999,-9999,-9999,-9999,34,-89.8,134
16,2010,11,-9999,-9999,-9999,-9999,-9999,-9999,34,-89.8,134
16,2010,12,-9999,-9999,-9999,-9999,-9999,-9999,34,-89.8,134
17,1990,1,5.8,25,37.2,23.8,8.6,185,39.64,-83.26,267
17,1990,2,8,29,44,27.9,10.2,168,39.64,-83.26,267
17,1990,3,21,39,55.6,38.3,10.5,179,39.64,-83.26,267
17,1990,4,30,52,77.5,53.7,14.4,179,39.64,-83.26,267
17,1990,5,28,52,73,51.4,14,185,39.64,-83.26,267
17,1990,6,35,59.5,97.1,61.6,18,168,39.64,-83.26,267
17,1990,7,17.6,61,97.2,61.6,22.2,186,39.64,-83.26,267
17,1990,8,26.2,60,92,60.4,19.5,184,39.64,-83.26,267
17,1990,9,28,47,89.5,51.7,18.7,179,39.64,-83.26,267
17,1990,10,5.8,36,65.2,37,16.8,185,39.64,-83.26,267
17,1990,11,14,28,59.1,30.7,12.7,169,39.64,-83.26,267
17,1990,12,4,20,33,20.1,9.6,178,39.64,-83.26,267
17,1991,1,6,24,35,22,9.5,177,39.64,-83.26,267
17,1991,2,11,31,40,29.1,9.1,165,39.64,-83.26,267
17,1991,3,22,40,57.5,40.3,10,180,39.64,-83.26,267
17,1991,4,31,45,67.5,46.8,10.7,159,39.64,-83.26,267
17,1991,5,32,57.5,78,56.8,14.9,180,39.64,-83.26,267
17,1991,6,49,68,101.5,71.1,15.5,175,39.64,-83.26,267
17,1991,7,41,64,93,66.4,15.1,182,39.64,-83.26,267
17,1991,8,28.4,63,96.5,63.2,20.6,179,39.64,-83.26,267
17,1991,9,25,49,79.7,50.2,17.5,179,39.64,-83.26,267
17,1991,10,13,35,67,38.5,15.1,185,39.64,-83.26,267
17,1991,11,13,25.5,44,26.9,10.7,162,39.64,-83.26,267
17,1991,12,5,18,31,17.7,8,165,39.64,-83.26,267
17,1992,1,4.7,18,33.3,18.9,8.5,184,39.64,-83.26,267
17,1992,2,11,27,39.8,25.9,9.4,174,39.64,-83.26,267
17,1992,3,19,39,59.5,38.5,11.4,181,39.64,-83.26,267
17,1992,4,28,45,67,46.5,11.9,180,39.64,-83.26,267
17,1992,5,26.8,53,83,52.6,16.8,186,39.64,-83.26,267
17,1992,6,37.3,64,87.4,63.6,15.5,163,39.64,-83.26,267
17,1992,7,25,51,70,51.2,12.8,185,39.64,-83.26,267
17,1992,8,24.8,48,65,47.6,10.7,186,39.64,-83.26,267
17,1992,9,25,43,69.4,43.7,13.1,146,39.64,-83.26,267
17,1992,10,18.5,38,66.2,40.2,13.9,185,39.64,-83.26,267
17,1992,11,4.5,21,35,20.2,9.9,180,39.64,-83.26,267
17,1992,12,6,21,30,20,7.2,184,39.64,-83.26,267
17,1993,1,4,23,34,22.1,8.8,185,39.64,-83.26,267
17,1993,2,17,32,64.1,33.3,12.9,168,39.64,-83.26,267
17,1993,3,18,36,49,35.6,9,183,39.64,-83.26,267
17,1993,4,24,46,70,45.2,13.6,178,39.64,-83.26,267
17,1993,5,36,58,81,57.8,14.1,186,39.64,-83.26,267
17,1993,6,34.4,56,85.6,58.2,16.4,178,39.64,-83.26,267
17,1993,7,42.6,61,87.7,62.5,13.7,183,39.64,-83.26,267
17,1993,8,45,65,94.2,66.2,14.4,185,39.64,-83.26,267
17,1993,9,16,42.5,70,42.7,16.8,180,39.64,-83.26,267
17,1993,10,11.7,32,69.3,34.2,16.3,183,39.64,-83.26,267
17,1993,11,9.4,24,39.1,23.6,9.1,179,39.64,-83.26,267
17,1993,12,6.8,19,31.2,19.3,7.6,186,39.64,-83.26,267
17,1994,1,5,23,32,20.8,8.4,182,39.64,-83.26,267
17,1994,2,9.8,31,43,29.2,10,167,39.64,-83.26,267
17,1994,3,11.2,39,52,35.4,12.3,153,39.64,-83.26,267
17,1994,4,13.3,47,68,46.3,14.8,177,39.64,-83.26,267
17,1994,5,28,53,79.2,53.1,15.8,186,39.64,-83.26,267
17,1994,6,31,65.5,95.7,66.2,19.3,176,39.64,-83.26,267
17,1994,7,38.6,58,78,58,12.1,182,39.64,-83.26,267
17,1994,8,29.2,58,91.4,59,19.1,186,39.64,-83.26,267
17,1994,9,29,49,80,52.1,16,180,39.64,-83.26,267
17,1994,10,20,38,70.2,40.5,15.9,181,39.64,-83.26,267
17,1994,11,11.9,26,45,27.5,9.8,179,39.64,-83.26,267
17,1994,12,3,17,29.2,16.2,8.2,186,39.64,-83.26,267
17,1995,1,3,22.5,35.2,21.4,9.4,186,39.64,-83.26,267
17,1995,2,14.9,28,37,27.1,7.2,168,39.64,-83.26,267
17,1995,3,15.5,39,75,42,17.1,181,39.64,-83.26,267
17,1995,4,20,46,61,45.1,12,175,39.64,-83.26,267
17,1995,5,31,49,66,49.4,11.3,183,39.64,-83.26,267
17,1995,6,36.5,61,87.5,62.4,16,180,39.64,-83.26,267
17,1995,7,42,64,84,63.5,13.2,162,39.64,-83.26,267
17,1995,8,37,67,91,65.9,17.3,185,39.64,-83.26,267
17,1995,9,22.5,46,76.5,49.2,17.2,180,39.64,-83.26,267
17,1995,10,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,1995,11,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,1995,12,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,1996,1,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,1996,2,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,1996,3,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,1996,4,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,1996,5,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,1996,6,41.1,64,95.6,66.3,17.5,173,39.64,-83.26,267
17,1996,7,39,59,90,61.3,15.6,184,39.64,-83.26,267
17,1996,8,44.6,69,90.4,68.7,14.9,182,39.64,-83.26,267
17,1996,9,21,48,78.5,47.5,15.6,180,39.64,-83.26,267
17,1996,10,16,35,67.9,37.6,14.8,181,39.64,-83.26,267
17,1996,11,6.5,25,33.5,23.1,8.2,180,39.64,-83.26,267
17,1996,12,4,22,30.5,20.2,8,185,39.64,-83.26,267
17,1997,1,10.4,24,35,23.3,7.6,179,39.64,-83.26,267
17,1997,2,16,31,44.4,30.6,9.4,162,39.64,-83.26,267
17,1997,3,17,39,52.2,37.2,10.6,185,39.64,-83.26,267
17,1997,4,36,51,67,51.2,9,177,39.64,-83.26,267
17,1997,5,29,49.5,73.2,50.3,13.3,186,39.64,-83.26,267
17,1997,6,35,60,87.5,59.6,15.6,179,39.64,-83.26,267
17,1997,7,39.8,64,94,65.2,15.3,185,39.64,-83.26,267
17,1997,8,31.8,50,74.2,49.6,13.6,185,39.64,-83.26,267
17,1997,9,25.5,44,72.5,47,15,180,39.64,-83.26,267
17,1997,10,14.8,36,83.2,42.7,20.6,186,39.64,-83.26,267
17,1997,11,8,25,35,22.4,8.8,175,39.64,-83.26,267
17,1997,12,4.8,19,33.5,18.2,8.4,185,39.64,-83.26,267
17,1998,1,4,21,34,19.4,9.8,183,39.64,-83.26,267
17,1998,2,13,27,44,27.1,9.2,168,39.64,-83.26,267
17,1998,3,13.7,38,63.3,37.2,13.5,184,39.64,-83.26,267
17,1998,4,35,51,74.2,52.3,11.7,178,39.64,-83.26,267
17,1998,5,36.8,64,94.4,64.3,17.2,186,39.64,-83.26,267
17,1998,6,34,58,86,59,16,180,39.64,-83.26,267
17,1998,7,45.6,63,84.4,63.7,12.6,182,39.64,-83.26,267
17,1998,8,46,72,99.4,72.2,15.9,186,39.64,-83.26,267
17,1998,9,35.5,64.5,104,65.9,19.1,180,39.64,-83.26,267
17,1998,10,19,34,62.2,37,13.8,186,39.64,-83.26,267
17,1998,11,15.4,30,45.6,29,9,178,39.64,-83.26,267
17,1998,12,9,22,36.6,22.6,8.4,179,39.64,-83.26,267
17,1999,1,16.7,28,40.8,27.5,6.8,57,39.64,-83.26,267
17,1999,2,17,30,44.1,30.7,8.5,168,39.64,-83.26,267
17,1999,3,28.8,44,63.2,44.7,9.8,186,39.64,-83.26,267
17,1999,4,28.4,52,65,50.3,11.5,177,39.64,-83.26,267
17,1999,5,29,64,90,62.5,17.6,181,39.64,-83.26,267
17,1999,6,45,69.5,101.7,70.1,18,156,39.64,-83.26,267
17,1999,7,45,69.5,90,69.1,13.6,184,39.64,-83.26,267
17,1999,8,36.8,57.5,96.2,61.5,18.2,186,39.64,-83.26,267
17,1999,9,28.9,55,90.1,57.1,19.4,179,39.64,-83.26,267
17,1999,10,18,37,78.2,41.7,17.5,186,39.64,-83.26,267
17,1999,11,14,33,56.5,34,13.3,180,39.64,-83.26,267
17,1999,12,4,22,34,20.9,9.1,182,39.64,-83.26,267
17,2000,1,14,26,38.2,26.3,6.6,186,39.64,-83.26,267
17,2000,2,11,32,52,32.2,11,174,39.64,-83.26,267
17,2000,3,21.6,40,62.6,40.9,12.4,166,39.64,-83.26,267
17,2000,4,22.5,46,70,45.4,14.3,180,39.64,-83.26,267
17,2000,5,41,60,74.4,61.2,10.7,163,39.64,-83.26,267
17,2000,6,37,58,97.2,60.7,18.4,179,39.64,-83.26,267
17,2000,7,36,56,82,57.5,14.3,186,39.64,-83.26,267
17,2000,8,32,54,74.2,54,12.9,186,39.64,-83.26,267
17,2000,9,20.2,40,63.8,40.5,12.9,175,39.64,-83.26,267
17,2000,10,22.8,46,70,45.9,16.5,186,39.64,-83.26,267
17,2000,11,9,23,39,23.3,8.5,180,39.64,-83.26,267
17,2000,12,7.8,21,34.2,20.8,7.6,186,39.64,-83.26,267
17,2001,1,12.7,24,36,23.9,7,183,39.64,-83.26,267
17,2001,2,8.8,29,48,27.5,11.2,165,39.64,-83.26,267
17,2001,3,25,36,51.2,36.2,8.3,185,39.64,-83.26,267
17,2001,4,32,51,70,50.4,11.2,180,39.64,-83.26,267
17,2001,5,33.8,53,81.2,55.6,14.2,186,39.64,-83.26,267
17,2001,6,34,60,81,58.9,14.8,180,39.64,-83.26,267
17,2001,7,29.6,55,74.2,53,13.6,186,39.64,-83.26,267
17,2001,8,33.5,54,78.2,54.2,14,185,39.64,-83.26,267
17,2001,9,17,47,70.7,45.1,15.3,176,39.64,-83.26,267
17,2001,10,16.8,38,63.5,40.1,14.5,185,39.64,-83.26,267
17,2001,11,6.5,29,51,30.1,12.8,180,39.64,-83.26,267
17,2001,12,6,22,31.2,20.2,8,186,39.64,-83.26,267
17,2002,1,6,23,32.3,21.8,7.9,184,39.64,-83.26,267
17,2002,2,15,31,40.2,30.6,8.2,168,39.64,-83.26,267
17,2002,3,13.5,35,55.9,34.3,11.9,181,39.64,-83.26,267
17,2002,4,26,46,61.8,45.5,10.8,174,39.64,-83.26,267
17,2002,5,16.9,52,72,49.1,14.8,149,39.64,-83.26,267
17,2002,6,39.4,64,85.6,62,14.9,178,39.64,-83.26,267
17,2002,7,43,66,89,66.6,13.4,186,39.64,-83.26,267
17,2002,8,31,59.5,101.4,62.1,21.2,186,39.64,-83.26,267
17,2002,9,19.5,52,89,55.1,20.6,175,39.64,-83.26,267
17,2002,10,5.5,26,50.2,26.8,13.3,185,39.64,-83.26,267
17,2002,11,11,24.5,38,24.3,7.9,180,39.64,-83.26,267
17,2002,12,4,18,30.2,18.1,7.5,186,39.64,-83.26,267
17,2003,1,10,23,33,22.2,6.9,186,39.64,-83.26,267
17,2003,2,4.9,25,40.1,24.5,10.1,168,39.64,-83.26,267
17,2003,3,13,38,60,37.8,14,176,39.64,-83.26,267
17,2003,4,22,49,70.3,46.4,15.3,124,39.64,-83.26,267
17,2003,5,21,47.5,63.2,46,12.7,186,39.64,-83.26,267
17,2003,6,35,62,88,59.9,15.7,180,39.64,-83.26,267
17,2003,7,30.6,51,76.2,53.6,13.2,186,39.64,-83.26,267
17,2003,8,27.7,53,77.6,53.1,14.2,184,39.64,-83.26,267
17,2003,9,20,45,67.6,45.9,14.4,178,39.64,-83.26,267
17,2003,10,23.1,36,55.9,37,10.4,173,39.64,-83.26,267
17,2003,11,13.7,28,52,29,10.7,177,39.64,-83.26,267
17,2003,12,9.4,23,33,21.7,7.5,178,39.64,-83.26,267
17,2004,1,14.8,24,34,24,5.8,186,39.64,-83.26,267
17,2004,2,13,33,42.6,30.7,9,164,39.64,-83.26,267
17,2004,3,20,38,54.6,38.2,9.6,184,39.64,-83.26,267
17,2004,4,26.5,47,65.5,46.8,12,180,39.64,-83.26,267
17,2004,5,35.1,53,75,54.2,12,152,39.64,-83.26,267
17,2004,6,30,55,70,53.1,11.4,179,39.64,-83.26,267
17,2004,7,35.2,54,75,54.6,11.5,155,39.64,-83.26,267
17,2004,8,32.8,46,70.4,47.9,11.7,186,39.64,-83.26,267
17,2004,9,18.2,48.5,69,46.6,14.3,174,39.64,-83.26,267
17,2004,10,4,34,54,32.4,14.2,185,39.64,-83.26,267
17,2004,11,7,22.5,37,22.8,9.7,180,39.64,-83.26,267
17,2004,12,14.2,24,35,24,6.2,175,39.64,-83.26,267
17,2005,1,5,25,34.3,22.5,9,184,39.64,-83.26,267
17,2005,2,6.9,30,42,28.8,10.2,168,39.64,-83.26,267
17,2005,3,20.1,41,52.5,38.6,9.3,181,39.64,-83.26,267
17,2005,4,27,51,80.5,51.6,16.3,180,39.64,-83.26,267
17,2005,5,28,54,77,53.5,14.1,186,39.64,-83.26,267
17,2005,6,30,57,83.5,56.9,15.6,180,39.64,-83.26,267
17,2005,7,37,60,80,58.5,14.8,186,39.64,-83.26,267
17,2005,8,27.8,52,80,54.5,15.9,186,39.64,-83.26,267
17,2005,9,28,52,75.6,52.3,14.4,177,39.64,-83.26,267
17,2005,10,8,32.5,64.4,32.9,17.7,182,39.64,-83.26,267
17,2005,11,18,30,48,30.7,9.2,150,39.64,-83.26,267
17,2005,12,11,22,36,22.3,7.1,167,39.64,-83.26,267
17,2006,1,7.8,28,39,26.2,9.8,185,39.64,-83.26,267
17,2006,2,20.9,33,44,33,7.5,167,39.64,-83.26,267
17,2006,3,21,39,49.7,38,9.3,183,39.64,-83.26,267
17,2006,4,31.5,53,70.5,52.6,11.8,180,39.64,-83.26,267
17,2006,5,42,56,70,56.2,8.8,150,39.64,-83.26,267
17,2006,6,34.5,55.5,74,55.4,12.3,180,39.64,-83.26,267
17,2006,7,32.8,54.5,77.2,54.4,13.6,186,39.64,-83.26,267
17,2006,8,29,58,74,55.9,13.2,180,39.64,-83.26,267
17,2006,9,22,39,63,40.3,12.8,175,39.64,-83.26,267
17,2006,10,10.8,32,54.2,31.4,12.1,186,39.64,-83.26,267
17,2006,11,11,27,40.5,26.7,9.3,180,39.64,-83.26,267
17,2006,12,12,23,35,23.7,6.8,186,39.64,-83.26,267
17,2007,1,8.4,24,33,23,7.5,186,39.64,-83.26,267
17,2007,2,19,32,43,32,6.7,167,39.64,-83.26,267
17,2007,3,22.6,39,61,39.3,10.4,182,39.64,-83.26,267
17,2007,4,23,47,66.5,46.1,12.7,180,39.64,-83.26,267
17,2007,5,36,64,78,61.9,12.4,181,39.64,-83.26,267
17,2007,6,35,59,76,58,13.4,180,39.64,-83.26,267
17,2007,7,38,52,68,52.5,9.1,186,39.64,-83.26,267
17,2007,8,36,59,79.5,58.8,13.8,179,39.64,-83.26,267
17,2007,9,26.8,54,80,54.3,17,175,39.64,-83.26,267
17,2007,10,14.8,41,64.2,39.9,14.9,185,39.64,-83.26,267
17,2007,11,15,27,39,26.9,7.3,173,39.64,-83.26,267
17,2007,12,7,22,34,21.3,7.7,184,39.64,-83.26,267
17,2008,1,16.8,25,35,25.1,5.3,185,39.64,-83.26,267
17,2008,2,12.1,32,46.9,31.4,9.8,171,39.64,-83.26,267
17,2008,3,26,39,53.4,38.9,8.5,182,39.64,-83.26,267
17,2008,4,29.4,51,68,49.7,11.5,179,39.64,-83.26,267
17,2008,5,31,50,68,50.1,10.5,185,39.64,-83.26,267
17,2008,6,29,52,65,51.6,10.2,180,39.64,-83.26,267
17,2008,7,35,51,66.7,50.3,10.9,185,39.64,-83.26,267
17,2008,8,29.8,49,66,48.7,10.8,186,39.64,-83.26,267
17,2008,9,21.8,45,62.2,44.3,11.4,86,39.64,-83.26,267
17,2008,10,21,33,52,34.2,9.8,186,39.64,-83.26,267
17,2008,11,13,24,60,27.8,13.5,180,39.64,-83.26,267
17,2008,12,7.8,21,33,21.4,7.7,185,39.64,-83.26,267
17,2009,1,10,27,38,25.7,7.6,186,39.64,-83.26,267
17,2009,2,23,34,43.1,33.6,5.7,167,39.64,-83.26,267
17,2009,3,25,38,54.1,39.2,8.9,169,39.64,-83.26,267
17,2009,4,28.2,49,64.5,47.7,10.8,175,39.64,-83.26,267
17,2009,5,33,50,65,50.2,10,178,39.64,-83.26,267
17,2009,6,34.5,54,69,53.1,10,180,39.64,-83.26,267
17,2009,7,24,43,55.2,41.4,9,186,39.64,-83.26,267
17,2009,8,23,41.5,62.8,41.7,10.7,162,39.64,-83.26,267
17,2009,9,19.4,43.5,66.6,42.1,15.1,178,39.64,-83.26,267
17,2009,10,17.6,31,45,31,8.6,186,39.64,-83.26,267
17,2009,11,19.5,31,51.5,32.1,8.8,180,39.64,-83.26,267
17,2009,12,15,25,38.2,25.4,6.4,186,39.64,-83.26,267
17,2010,1,15,27,37,26.8,7,185,39.64,-83.26,267
17,2010,2,26,37,47,37.1,6.4,167,39.64,-83.26,267
17,2010,3,28.8,44,61,43.6,10.1,166,39.64,-83.26,267
17,2010,4,35,54,71,54.1,10.7,180,39.64,-83.26,267
17,2010,5,20,49,70,47.3,14.7,181,39.64,-83.26,267
17,2010,6,32.4,49,68,49.6,10.8,178,39.64,-83.26,267
17,2010,7,34,50,64.2,49.6,9.4,186,39.64,-83.26,267
17,2010,8,35,50.5,64.2,50.8,9.4,186,39.64,-83.26,267
17,2010,9,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,2010,10,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,2010,11,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
17,2010,12,-9999,-9999,-9999,-9999,-9999,-9999,39.64,-83.26,267
18,1990,1,10.8,33,50,32.2,11.7,185,36.04,-85.73,302
18,1990,2,13,40,57.4,38.2,12.2,163,36.04,-85.73,302
18,1990,3,19,47,68.2,45.2,14.1,186,36.04,-85.73,302
18,1990,4,35.4,55,71.8,55.3,11,178,36.04,-85.73,302
18,1990,5,22.8,52,72,50.3,14.2,185,36.04,-85.73,302
18,1990,6,39.6,57,86,60.3,14.1,166,36.04,-85.73,302
18,1990,7,33.5,57,83.5,58,15.8,179,36.04,-85.73,302
18,1990,8,39,64,87.2,63.7,14.3,186,36.04,-85.73,302
18,1990,9,34,63,83,59.9,16,176,36.04,-85.73,302
18,1990,10,8.6,46,72,44.4,17.7,186,36.04,-85.73,302
18,1990,11,20.5,39,66.5,41.9,14.1,180,36.04,-85.73,302
18,1990,12,10,27,61.7,29.3,14,181,36.04,-85.73,302
18,1991,1,2.7,29,44.3,25.6,13.5,184,36.04,-85.73,302
18,1991,2,12,36,56.3,35.6,12.2,168,36.04,-85.73,302
18,1991,3,18.6,47,69,46.6,14.3,178,36.04,-85.73,302
18,1991,4,33.5,56,73.5,54.5,12.2,179,36.04,-85.73,302
18,1991,5,27.8,42,68.2,45.1,12.2,185,36.04,-85.73,302
18,1991,6,36,59.5,79,56.7,14.7,172,36.04,-85.73,302
18,1991,7,39.5,60,82.5,60.1,11.9,181,36.04,-85.73,302
18,1991,8,38.4,66,84,64,14.1,186,36.04,-85.73,302
18,1991,9,33,58,76,56.5,13.6,139,36.04,-85.73,302
18,1991,10,28.8,50,67.2,48.5,12.1,185,36.04,-85.73,302
18,1991,11,19.1,35,53,36,11.2,173,36.04,-85.73,302
18,1991,12,4.8,31,41,28,10.7,186,36.04,-85.73,302
18,1992,1,12,30,45.4,29,9.8,186,36.04,-85.73,302
18,1992,2,19,34.5,56.2,35.7,10.3,166,36.04,-85.73,302
